Date,VIX_Price,Signal,Capital,Position,Portfolio_Value
2021-10-07,19.54,0,23627.261706402343,0.0,23627.261706402343
2021-10-08,18.77,0,23627.261706402343,0.0,23627.261706402343
2021-10-11,20.0,0,23627.261706402343,0.0,23627.261706402343
2021-10-12,19.85,0,23627.261706402343,0.0,23627.261706402343
2021-10-13,18.64,0,23627.261706402343,0.0,23627.261706402343
2021-10-14,16.86,0,23627.261706402343,0.0,23627.261706402343
2021-10-15,16.3,0,23627.261706402343,0.0,23627.261706402343
2021-10-18,16.31,0,23627.261706402343,0.0,23627.261706402343
2021-10-19,15.7,0,23627.261706402343,0.0,23627.261706402343
2021-10-20,15.49,0,23627.261706402343,0.0,23627.261706402343
2021-10-21,15.01,0,23627.261706402343,0.0,23627.261706402343
2021-10-22,15.43,0,23627.261706402343,0.0,23627.261706402343
2021-10-25,15.24,0,23627.261706402343,0.0,23627.261706402343
2021-10-26,15.98,0,23627.261706402343,0.0,23627.261706402343
2021-10-27,16.98,0,23627.261706402343,0.0,23627.261706402343
2021-10-28,16.53,0,23627.261706402343,0.0,23627.261706402343
2021-10-29,16.26,0,23627.261706402343,0.0,23627.261706402343
2021-11-01,16.41,0,23627.261706402343,0.0,23627.261706402343
2021-11-02,16.03,0,23627.261706402343,0.0,23627.261706402343
2021-11-03,15.1,0,23627.261706402343,0.0,23627.261706402343
2021-11-04,15.44,0,23627.261706402343,0.0,23627.261706402343
2021-11-05,16.48,0,23627.261706402343,0.0,23627.261706402343
2021-11-08,17.22,0,23627.261706402343,0.0,23627.261706402343
2021-11-09,17.78,0,23627.261706402343,0.0,23627.261706402343
2021-11-10,18.73,0,23627.261706402343,0.0,23627.261706402343
2021-11-11,17.66,0,23627.261706402343,0.0,23627.261706402343
2021-11-12,16.29,0,23627.261706402343,0.0,23627.261706402343
2021-11-15,16.49,0,23627.261706402343,0.0,23627.261706402343
2021-11-16,16.37,0,23627.261706402343,0.0,23627.261706402343
2021-11-17,17.11,0,23627.261706402343,0.0,23627.261706402343
2021-11-18,17.59,0,23627.261706402343,0.0,23627.261706402343
2021-11-19,17.91,0,23627.261706402343,0.0,23627.261706402343
2021-11-22,19.17,0,23627.261706402343,0.0,23627.261706402343
2021-11-23,19.38,0,23627.261706402343,0.0,23627.261706402343
2021-11-24,18.58,0,23627.261706402343,0.0,23627.261706402343
2021-11-26,28.62,0,23627.261706402343,0.0,23627.261706402343
2021-11-29,22.96,0,23627.261706402343,0.0,23627.261706402343
2021-11-30,27.19,0,23627.261706402343,0.0,23627.261706402343
2021-12-01,31.12,0,23627.261706402343,0.0,23627.261706402343
2021-12-02,27.95,0,23627.261706402343,0.0,23627.261706402343
2021-12-03,30.67,0,23627.261706402343,0.0,23627.261706402343
2021-12-06,27.18,0,23627.261706402343,0.0,23627.261706402343
2021-12-07,21.89,0,23627.261706402343,0.0,23627.261706402343
2021-12-08,19.9,0,23627.261706402343,0.0,23627.261706402343
2021-12-09,21.58,0,23627.261706402343,0.0,23627.261706402343
2021-12-10,18.69,0,23627.261706402343,0.0,23627.261706402343
2021-12-13,20.31,0,23627.261706402343,0.0,23627.261706402343
2021-12-14,21.89,0,23627.261706402343,0.0,23627.261706402343
2021-12-15,19.29,0,23627.261706402343,0.0,23627.261706402343
2021-12-16,20.57,0,23627.261706402343,0.0,23627.261706402343
2021-12-17,21.57,0,23627.261706402343,0.0,23627.261706402343
2021-12-20,22.87,0,23627.261706402343,0.0,23627.261706402343
2021-12-21,21.01,0,23627.261706402343,0.0,23627.261706402343
2021-12-22,18.63,0,23627.261706402343,0.0,23627.261706402343
2021-12-23,17.96,0,23627.261706402343,0.0,23627.261706402343
2021-12-27,17.68,0,23627.261706402343,0.0,23627.261706402343
2021-12-28,17.54,0,23627.261706402343,0.0,23627.261706402343
2021-12-29,16.95,0,23627.261706402343,0.0,23627.261706402343
2021-12-30,17.33,0,23627.261706402343,0.0,23627.261706402343
2021-12-31,17.22,0,23627.261706402343,0.0,23627.261706402343
2022-01-03,16.6,0,23627.261706402343,0.0,23627.261706402343
2022-01-04,16.91,0,23627.261706402343,0.0,23627.261706402343
2022-01-05,19.73,0,23627.261706402343,0.0,23627.261706402343
2022-01-06,19.61,0,23627.261706402343,0.0,23627.261706402343
2022-01-07,18.76,0,23627.261706402343,0.0,23627.261706402343
2022-01-10,19.4,0,23627.261706402343,0.0,23627.261706402343
2022-01-11,18.41,0,23627.261706402343,0.0,23627.261706402343
2022-01-12,17.62,0,23627.261706402343,0.0,23627.261706402343
2022-01-13,20.31,0,23627.261706402343,0.0,23627.261706402343
2022-01-14,19.19,0,23627.261706402343,0.0,23627.261706402343
2022-01-18,22.79,0,23627.261706402343,0.0,23627.261706402343
2022-01-19,23.85,0,23627.261706402343,0.0,23627.261706402343
2022-01-20,25.59,0,23627.261706402343,0.0,23627.261706402343
2022-01-21,28.85,0,23627.261706402343,0.0,23627.261706402343
2022-01-24,29.9,0,23627.261706402343,0.0,23627.261706402343
2022-01-25,31.16,0,23627.261706402343,0.0,23627.261706402343
2022-01-26,31.96,0,23627.261706402343,0.0,23627.261706402343
2022-01-27,30.49,0,23627.261706402343,0.0,23627.261706402343
2022-01-28,27.66,0,23627.261706402343,0.0,23627.261706402343
2022-01-31,24.83,0,23627.261706402343,0.0,23627.261706402343
2022-02-01,21.96,0,23627.261706402343,0.0,23627.261706402343
2022-02-02,22.09,0,23627.261706402343,0.0,23627.261706402343
2022-02-03,24.35,0,23627.261706402343,0.0,23627.261706402343
2022-02-04,23.22,0,23627.261706402343,0.0,23627.261706402343
2022-02-07,22.86,0,23627.261706402343,0.0,23627.261706402343
2022-02-08,21.44,0,23627.261706402343,0.0,23627.261706402343
2022-02-09,19.96,0,23627.261706402343,0.0,23627.261706402343
2022-02-10,23.91,0,23627.261706402343,0.0,23627.261706402343
2022-02-11,27.36,0,23627.261706402343,0.0,23627.261706402343
2022-02-14,28.33,0,23627.261706402343,0.0,23627.261706402343
2022-02-15,25.7,0,23627.261706402343,0.0,23627.261706402343
2022-02-16,24.29,0,23627.261706402343,0.0,23627.261706402343
2022-02-17,28.11,0,23627.261706402343,0.0,23627.261706402343
2022-02-18,27.75,0,23627.261706402343,0.0,23627.261706402343
2022-02-22,28.81,0,23627.261706402343,0.0,23627.261706402343
2022-02-23,31.02,0,23627.261706402343,0.0,23627.261706402343
2022-02-24,30.32,0,23627.261706402343,0.0,23627.261706402343
2022-02-25,27.59,0,23627.261706402343,0.0,23627.261706402343
2022-02-28,30.15,0,23627.261706402343,0.0,23627.261706402343
2022-03-01,33.32,0,23627.261706402343,0.0,23627.261706402343
2022-03-02,30.74,0,23627.261706402343,0.0,23627.261706402343
2022-03-03,30.48,0,23627.261706402343,0.0,23627.261706402343
2022-03-04,31.98,0,23627.261706402343,0.0,23627.261706402343
2022-03-07,36.45,0,23627.261706402343,0.0,23627.261706402343
2022-03-08,35.13,0,23627.261706402343,0.0,23627.261706402343
2022-03-09,32.45,0,23627.261706402343,0.0,23627.261706402343
2022-03-10,30.23,0,23627.261706402343,0.0,23627.261706402343
2022-03-11,30.75,0,23627.261706402343,0.0,23627.261706402343
2022-03-14,31.77,0,23627.261706402343,0.0,23627.261706402343
2022-03-15,29.83,0,23627.261706402343,0.0,23627.261706402343
2022-03-16,26.67,0,23627.261706402343,0.0,23627.261706402343
2022-03-17,25.67,0,23627.261706402343,0.0,23627.261706402343
2022-03-18,23.87,0,23627.261706402343,0.0,23627.261706402343
2022-03-21,23.53,0,23627.261706402343,0.0,23627.261706402343
2022-03-22,22.94,0,23627.261706402343,0.0,23627.261706402343
2022-03-23,23.57,0,23627.261706402343,0.0,23627.261706402343
2022-03-24,21.67,0,23627.261706402343,0.0,23627.261706402343
2022-03-25,20.81,0,23627.261706402343,0.0,23627.261706402343
2022-03-28,19.63,0,23627.261706402343,0.0,23627.261706402343
2022-03-29,18.9,0,23627.261706402343,0.0,23627.261706402343
2022-03-30,19.33,0,23627.261706402343,0.0,23627.261706402343
2022-03-31,20.56,0,23627.261706402343,0.0,23627.261706402343
2022-04-01,19.63,0,23627.261706402343,0.0,23627.261706402343
2022-04-04,18.57,0,23627.261706402343,0.0,23627.261706402343
2022-04-05,21.03,0,23627.261706402343,0.0,23627.261706402343
2022-04-06,22.1,0,23627.261706402343,0.0,23627.261706402343
2022-04-07,21.55,0,23627.261706402343,0.0,23627.261706402343
2022-04-08,21.16,0,23627.261706402343,0.0,23627.261706402343
2022-04-11,24.37,0,23627.261706402343,0.0,23627.261706402343
2022-04-12,24.26,0,23627.261706402343,0.0,23627.261706402343
2022-04-13,21.82,0,23627.261706402343,0.0,23627.261706402343
2022-04-14,22.7,0,23627.261706402343,0.0,23627.261706402343
2022-04-18,22.17,0,23627.261706402343,0.0,23627.261706402343
2022-04-19,21.37,0,23627.261706402343,0.0,23627.261706402343
2022-04-20,20.32,0,23627.261706402343,0.0,23627.261706402343
2022-04-21,22.68,0,23627.261706402343,0.0,23627.261706402343
2022-04-22,28.21,0,23627.261706402343,0.0,23627.261706402343
2022-04-25,27.02,0,23627.261706402343,0.0,23627.261706402343
2022-04-26,33.52,0,23627.261706402343,0.0,23627.261706402343
2022-04-27,31.6,0,23627.261706402343,0.0,23627.261706402343
2022-04-28,29.99,0,23627.261706402343,0.0,23627.261706402343
2022-04-29,33.4,0,23627.261706402343,0.0,23627.261706402343
2022-05-02,32.34,0,23627.261706402343,0.0,23627.261706402343
2022-05-03,29.25,0,23627.261706402343,0.0,23627.261706402343
2022-05-04,25.42,0,23627.261706402343,0.0,23627.261706402343
2022-05-05,31.2,0,23627.261706402343,0.0,23627.261706402343
2022-05-06,30.19,0,23627.261706402343,0.0,23627.261706402343
2022-05-09,34.75,0,23627.261706402343,0.0,23627.261706402343
2022-05-10,32.99,0,23627.261706402343,0.0,23627.261706402343
2022-05-11,32.56,0,23627.261706402343,0.0,23627.261706402343
2022-05-12,31.77,0,23627.261706402343,0.0,23627.261706402343
2022-05-13,28.87,0,23627.261706402343,0.0,23627.261706402343
2022-05-16,27.47,0,23627.261706402343,0.0,23627.261706402343
2022-05-17,26.1,0,23627.261706402343,0.0,23627.261706402343
2022-05-18,30.96,0,23627.261706402343,0.0,23627.261706402343
2022-05-19,29.35,0,23627.261706402343,0.0,23627.261706402343
2022-05-20,29.43,0,23627.261706402343,0.0,23627.261706402343
2022-05-23,28.48,0,23627.261706402343,0.0,23627.261706402343
2022-05-24,29.45,0,23627.261706402343,0.0,23627.261706402343
2022-05-25,28.37,0,23627.261706402343,0.0,23627.261706402343
2022-05-26,27.5,0,23627.261706402343,0.0,23627.261706402343
2022-05-27,25.72,0,23627.261706402343,0.0,23627.261706402343
2022-05-30,26.54,0,23627.261706402343,0.0,23627.261706402343
2022-05-31,26.19,0,23627.261706402343,0.0,23627.261706402343
2022-06-01,25.69,0,23627.261706402343,0.0,23627.261706402343
2022-06-02,24.72,0,23627.261706402343,0.0,23627.261706402343
2022-06-03,24.79,0,23627.261706402343,0.0,23627.261706402343
2022-06-06,25.07,0,23627.261706402343,0.0,23627.261706402343
2022-06-07,24.02,0,23627.261706402343,0.0,23627.261706402343
2022-06-08,23.96,0,23627.261706402343,0.0,23627.261706402343
2022-06-09,26.09,0,23627.261706402343,0.0,23627.261706402343
2022-06-10,27.75,0,23627.261706402343,0.0,23627.261706402343
2022-06-13,34.02,0,23627.261706402343,0.0,23627.261706402343
2022-06-14,32.69,0,23627.261706402343,0.0,23627.261706402343
2022-06-15,29.62,0,23627.261706402343,0.0,23627.261706402343
2022-06-16,32.95,0,23627.261706402343,0.0,23627.261706402343
2022-06-17,31.13,0,23627.261706402343,0.0,23627.261706402343
2022-06-20,31.03,0,23627.261706402343,0.0,23627.261706402343
2022-06-21,30.19,0,23627.261706402343,0.0,23627.261706402343
2022-06-22,28.95,0,23627.261706402343,0.0,23627.261706402343
2022-06-23,29.05,0,23627.261706402343,0.0,23627.261706402343
2022-06-24,27.23,0,23627.261706402343,0.0,23627.261706402343
2022-06-27,26.95,0,23627.261706402343,0.0,23627.261706402343
2022-06-28,28.36,0,23627.261706402343,0.0,23627.261706402343
2022-06-29,28.16,0,23627.261706402343,0.0,23627.261706402343
2022-06-30,28.71,0,23627.261706402343,0.0,23627.261706402343
2022-07-01,26.7,0,23627.261706402343,0.0,23627.261706402343
2022-07-04,27.53,0,23627.261706402343,0.0,23627.261706402343
2022-07-05,27.54,0,23627.261706402343,0.0,23627.261706402343
2022-07-06,26.73,0,23627.261706402343,0.0,23627.261706402343
2022-07-07,26.08,0,23627.261706402343,0.0,23627.261706402343
2022-07-08,24.64,0,23627.261706402343,0.0,23627.261706402343
2022-07-11,26.17,0,23627.261706402343,0.0,23627.261706402343
2022-07-12,27.29,0,23627.261706402343,0.0,23627.261706402343
2022-07-13,26.82,0,23627.261706402343,0.0,23627.261706402343
2022-07-14,26.4,0,23627.261706402343,0.0,23627.261706402343
2022-07-15,24.23,0,23627.261706402343,0.0,23627.261706402343
2022-07-18,25.3,0,23627.261706402343,0.0,23627.261706402343
2022-07-19,24.5,0,23627.261706402343,0.0,23627.261706402343
2022-07-20,23.88,0,23627.261706402343,0.0,23627.261706402343
2022-07-21,23.11,0,23627.261706402343,0.0,23627.261706402343
2022-07-22,23.03,0,23627.261706402343,0.0,23627.261706402343
2022-07-25,23.36,0,23627.261706402343,0.0,23627.261706402343
2022-07-26,24.69,0,23627.261706402343,0.0,23627.261706402343
2022-07-27,23.24,0,23627.261706402343,0.0,23627.261706402343
2022-07-28,22.33,0,23627.261706402343,0.0,23627.261706402343
2022-07-29,21.33,0,23627.261706402343,0.0,23627.261706402343
2022-08-01,22.84,0,23627.261706402343,0.0,23627.261706402343
2022-08-02,23.93,0,23627.261706402343,0.0,23627.261706402343
2022-08-03,21.95,0,23627.261706402343,0.0,23627.261706402343
2022-08-04,21.44,0,23627.261706402343,0.0,23627.261706402343
2022-08-05,21.15,0,23627.261706402343,0.0,23627.261706402343
2022-08-08,21.29,0,23627.261706402343,0.0,23627.261706402343
2022-08-09,21.77,0,23627.261706402343,0.0,23627.261706402343
2022-08-10,19.74,0,23627.261706402343,0.0,23627.261706402343
2022-08-11,20.2,0,23627.261706402343,0.0,23627.261706402343
2022-08-12,19.53,0,23627.261706402343,0.0,23627.261706402343
2022-08-15,19.95,0,23627.261706402343,0.0,23627.261706402343
2022-08-16,19.69,0,23627.261706402343,0.0,23627.261706402343
2022-08-17,19.9,0,23627.261706402343,0.0,23627.261706402343
2022-08-18,19.56,0,23627.261706402343,0.0,23627.261706402343
2022-08-19,20.6,0,23627.261706402343,0.0,23627.261706402343
2022-08-22,23.8,0,23627.261706402343,0.0,23627.261706402343
2022-08-23,24.11,0,23627.261706402343,0.0,23627.261706402343
2022-08-24,22.82,0,23627.261706402343,0.0,23627.261706402343
2022-08-25,21.78,0,23627.261706402343,0.0,23627.261706402343
2022-08-26,25.56,0,23627.261706402343,0.0,23627.261706402343
2022-08-29,26.21,0,23627.261706402343,0.0,23627.261706402343
2022-08-30,26.21,0,23627.261706402343,0.0,23627.261706402343
2022-08-31,25.87,0,23627.261706402343,0.0,23627.261706402343
2022-09-01,25.56,0,23627.261706402343,0.0,23627.261706402343
2022-09-02,25.47,0,23627.261706402343,0.0,23627.261706402343
2022-09-05,25.99,0,23627.261706402343,0.0,23627.261706402343
2022-09-06,26.91,0,23627.261706402343,0.0,23627.261706402343
2022-09-07,24.64,0,23627.261706402343,0.0,23627.261706402343
2022-09-08,23.61,0,23627.261706402343,0.0,23627.261706402343
2022-09-09,22.79,0,23627.261706402343,0.0,23627.261706402343
2022-09-12,23.87,0,23627.261706402343,0.0,23627.261706402343
2022-09-13,27.27,0,23627.261706402343,0.0,23627.261706402343
2022-09-14,26.16,0,23627.261706402343,0.0,23627.261706402343
2022-09-15,26.27,0,23627.261706402343,0.0,23627.261706402343
2022-09-16,26.3,0,23627.261706402343,0.0,23627.261706402343
2022-09-19,25.76,0,23627.261706402343,0.0,23627.261706402343
2022-09-20,27.16,0,23627.261706402343,0.0,23627.261706402343
2022-09-21,27.99,0,23627.261706402343,0.0,23627.261706402343
2022-09-22,27.35,0,23627.261706402343,0.0,23627.261706402343
2022-09-23,29.92,0,23627.261706402343,0.0,23627.261706402343
2022-09-26,32.26,0,23627.261706402343,0.0,23627.261706402343
2022-09-27,32.6,0,23627.261706402343,0.0,23627.261706402343
2022-09-28,30.18,0,23627.261706402343,0.0,23627.261706402343
2022-09-29,31.84,0,23627.261706402343,0.0,23627.261706402343
2022-09-30,31.62,0,23627.261706402343,0.0,23627.261706402343
2022-10-03,30.1,0,23627.261706402343,0.0,23627.261706402343
2022-10-04,29.07,0,23627.261706402343,0.0,23627.261706402343
2022-10-05,28.55,0,23627.261706402343,0.0,23627.261706402343
2022-10-06,30.52,0,23627.261706402343,0.0,23627.261706402343
2022-10-07,31.36,0,23627.261706402343,0.0,23627.261706402343
2022-10-10,32.45,0,23627.261706402343,0.0,23627.261706402343
2022-10-11,33.63,0,23627.261706402343,0.0,23627.261706402343
2022-10-12,33.57,0,23627.261706402343,0.0,23627.261706402343
2022-10-13,31.94,0,23627.261706402343,0.0,23627.261706402343
2022-10-14,32.02,0,23627.261706402343,0.0,23627.261706402343
2022-10-17,31.37,0,23627.261706402343,0.0,23627.261706402343
2022-10-18,30.5,0,23627.261706402343,0.0,23627.261706402343
2022-10-19,30.76,0,23627.261706402343,0.0,23627.261706402343
2022-10-20,29.98,0,23627.261706402343,0.0,23627.261706402343
2022-10-21,29.69,0,23627.261706402343,0.0,23627.261706402343
2022-10-24,29.85,0,23627.261706402343,0.0,23627.261706402343
2022-10-25,28.46,0,23627.261706402343,0.0,23627.261706402343
2022-10-26,27.28,0,23627.261706402343,0.0,23627.261706402343
2022-10-27,27.39,0,23627.261706402343,0.0,23627.261706402343
2022-10-28,25.75,0,23627.261706402343,0.0,23627.261706402343
2022-10-31,25.88,0,23627.261706402343,0.0,23627.261706402343
2022-11-01,25.81,0,23627.261706402343,0.0,23627.261706402343
2022-11-02,25.86,0,23627.261706402343,0.0,23627.261706402343
2022-11-03,25.3,0,23627.261706402343,0.0,23627.261706402343
2022-11-04,24.55,0,23627.261706402343,0.0,23627.261706402343
2022-11-07,24.35,0,23627.261706402343,0.0,23627.261706402343
2022-11-08,25.54,0,23627.261706402343,0.0,23627.261706402343
2022-11-09,26.09,0,23627.261706402343,0.0,23627.261706402343
2022-11-10,23.53,0,23627.261706402343,0.0,23627.261706402343
2022-11-11,22.52,0,23627.261706402343,0.0,23627.261706402343
2022-11-14,23.73,0,23627.261706402343,0.0,23627.261706402343
2022-11-15,24.54,0,23627.261706402343,0.0,23627.261706402343
2022-11-16,24.11,0,23627.261706402343,0.0,23627.261706402343
2022-11-17,23.93,0,23627.261706402343,0.0,23627.261706402343
2022-11-18,23.12,0,23627.261706402343,0.0,23627.261706402343
2022-11-21,22.36,0,23627.261706402343,0.0,23627.261706402343
2022-11-22,21.29,0,23627.261706402343,0.0,23627.261706402343
2022-11-23,20.35,0,23627.261706402343,0.0,23627.261706402343
2022-11-24,20.42,0,23627.261706402343,0.0,23627.261706402343
2022-11-25,20.5,0,23627.261706402343,0.0,23627.261706402343
2022-11-28,22.21,0,23627.261706402343,0.0,23627.261706402343
2022-11-29,21.89,0,23627.261706402343,0.0,23627.261706402343
2022-11-30,20.58,0,23627.261706402343,0.0,23627.261706402343
2022-12-01,19.84,0,23627.261706402343,0.0,23627.261706402343
2022-12-02,19.06,0,23627.261706402343,0.0,23627.261706402343
2022-12-05,20.75,0,23627.261706402343,0.0,23627.261706402343
2022-12-06,22.17,0,23627.261706402343,0.0,23627.261706402343
2022-12-07,22.68,0,23627.261706402343,0.0,23627.261706402343
2022-12-08,22.29,0,23627.261706402343,0.0,23627.261706402343
2022-12-09,22.83,0,23627.261706402343,0.0,23627.261706402343
2022-12-12,25.0,0,23627.261706402343,0.0,23627.261706402343
2022-12-13,22.55,0,23627.261706402343,0.0,23627.261706402343
2022-12-14,21.14,0,23627.261706402343,0.0,23627.261706402343
2022-12-15,22.83,0,23627.261706402343,0.0,23627.261706402343
2022-12-16,22.62,0,23627.261706402343,0.0,23627.261706402343
2022-12-19,22.42,0,23627.261706402343,0.0,23627.261706402343
2022-12-20,21.48,0,23627.261706402343,0.0,23627.261706402343
2022-12-21,20.07,0,23627.261706402343,0.0,23627.261706402343
2022-12-22,21.97,0,23627.261706402343,0.0,23627.261706402343
2022-12-23,20.87,0,23627.261706402343,0.0,23627.261706402343
2022-12-27,21.65,0,23627.261706402343,0.0,23627.261706402343
2022-12-28,22.14,0,23627.261706402343,0.0,23627.261706402343
2022-12-29,21.44,0,23627.261706402343,0.0,23627.261706402343
2022-12-30,21.67,0,23627.261706402343,0.0,23627.261706402343
2023-01-03,22.9,0,23627.261706402343,0.0,23627.261706402343
2023-01-04,22.01,0,23627.261706402343,0.0,23627.261706402343
2023-01-05,22.46,0,23627.261706402343,0.0,23627.261706402343
2023-01-06,21.13,0,23627.261706402343,0.0,23627.261706402343
2023-01-09,21.97,0,23627.261706402343,0.0,23627.261706402343
2023-01-10,20.58,0,23627.261706402343,0.0,23627.261706402343
2023-01-11,21.09,0,23627.261706402343,0.0,23627.261706402343
2023-01-12,18.83,0,23627.261706402343,0.0,23627.261706402343
2023-01-13,18.35,0,23627.261706402343,0.0,23627.261706402343
2023-01-16,19.49,0,23627.261706402343,0.0,23627.261706402343
2023-01-17,19.36,0,23627.261706402343,0.0,23627.261706402343
2023-01-18,20.34,0,23627.261706402343,0.0,23627.261706402343
2023-01-19,20.52,0,23627.261706402343,0.0,23627.261706402343
2023-01-20,19.85,0,23627.261706402343,0.0,23627.261706402343
2023-01-23,19.81,0,23627.261706402343,0.0,23627.261706402343
2023-01-24,19.2,0,23627.261706402343,0.0,23627.261706402343
2023-01-25,19.08,0,23627.261706402343,0.0,23627.261706402343
2023-01-26,18.73,0,23627.261706402343,0.0,23627.261706402343
2023-01-27,18.51,0,23627.261706402343,0.0,23627.261706402343
2023-01-30,19.94,0,23627.261706402343,0.0,23627.261706402343
2023-01-31,19.4,0,23627.261706402343,0.0,23627.261706402343
2023-02-01,17.87,0,23627.261706402343,0.0,23627.261706402343
2023-02-02,18.73,0,23627.261706402343,0.0,23627.261706402343
2023-02-03,18.33,0,23627.261706402343,0.0,23627.261706402343
2023-02-06,19.43,0,23627.261706402343,0.0,23627.261706402343
2023-02-07,18.66,0,23627.261706402343,0.0,23627.261706402343
2023-02-08,19.63,0,23627.261706402343,0.0,23627.261706402343
2023-02-09,20.71,0,23627.261706402343,0.0,23627.261706402343
2023-02-10,20.53,0,23627.261706402343,0.0,23627.261706402343
2023-02-13,20.34,0,23627.261706402343,0.0,23627.261706402343
2023-02-14,18.91,0,23627.261706402343,0.0,23627.261706402343
2023-02-15,18.23,0,23627.261706402343,0.0,23627.261706402343
2023-02-16,20.17,0,23627.261706402343,0.0,23627.261706402343
2023-02-17,20.02,0,23627.261706402343,0.0,23627.261706402343
2023-02-20,21.23,0,23627.261706402343,0.0,23627.261706402343
2023-02-21,22.87,0,23627.261706402343,0.0,23627.261706402343
2023-02-22,22.29,0,23627.261706402343,0.0,23627.261706402343
2023-02-23,21.14,0,23627.261706402343,0.0,23627.261706402343
2023-02-24,21.67,0,23627.261706402343,0.0,23627.261706402343
2023-02-27,20.95,0,23627.261706402343,0.0,23627.261706402343
2023-02-28,20.7,0,23627.261706402343,0.0,23627.261706402343
2023-03-01,20.58,0,23627.261706402343,0.0,23627.261706402343
2023-03-02,19.59,0,23627.261706402343,0.0,23627.261706402343
2023-03-03,18.49,0,23627.261706402343,0.0,23627.261706402343
2023-03-06,18.61,0,23627.261706402343,0.0,23627.261706402343
2023-03-07,19.59,0,23627.261706402343,0.0,23627.261706402343
2023-03-08,19.11,0,23627.261706402343,0.0,23627.261706402343
2023-03-09,22.61,0,23627.261706402343,0.0,23627.261706402343
2023-03-10,24.8,0,23627.261706402343,0.0,23627.261706402343
2023-03-13,26.52,0,23627.261706402343,0.0,23627.261706402343
2023-03-14,23.73,0,23627.261706402343,0.0,23627.261706402343
2023-03-15,26.14,0,23627.261706402343,0.0,23627.261706402343
2023-03-16,22.99,0,23627.261706402343,0.0,23627.261706402343
2023-03-17,25.51,0,23627.261706402343,0.0,23627.261706402343
2023-03-20,24.15,0,23627.261706402343,0.0,23627.261706402343
2023-03-21,21.38,0,23627.261706402343,0.0,23627.261706402343
2023-03-22,22.26,0,23627.261706402343,0.0,23627.261706402343
2023-03-23,22.61,0,23627.261706402343,0.0,23627.261706402343
2023-03-24,21.74,0,23627.261706402343,0.0,23627.261706402343
2023-03-27,20.6,0,23627.261706402343,0.0,23627.261706402343
2023-03-28,19.97,0,23627.261706402343,0.0,23627.261706402343
2023-03-29,19.12,0,23627.261706402343,0.0,23627.261706402343
2023-03-30,19.02,0,23627.261706402343,0.0,23627.261706402343
2023-03-31,18.7,0,23627.261706402343,0.0,23627.261706402343
2023-04-03,18.55,0,23627.261706402343,0.0,23627.261706402343
2023-04-04,19.0,0,23627.261706402343,0.0,23627.261706402343
2023-04-05,19.08,0,23627.261706402343,0.0,23627.261706402343
2023-04-06,18.4,0,23627.261706402343,0.0,23627.261706402343
2023-04-10,18.97,0,23627.261706402343,0.0,23627.261706402343
2023-04-11,19.1,0,23627.261706402343,0.0,23627.261706402343
2023-04-12,19.09,0,23627.261706402343,0.0,23627.261706402343
2023-04-13,17.8,0,23627.261706402343,0.0,23627.261706402343
2023-04-14,17.07,0,23627.261706402343,0.0,23627.261706402343
2023-04-17,16.95,0,23627.261706402343,0.0,23627.261706402343
2023-04-18,16.83,0,23627.261706402343,0.0,23627.261706402343
2023-04-19,16.46,0,23627.261706402343,0.0,23627.261706402343
2023-04-20,17.17,0,23627.261706402343,0.0,23627.261706402343
2023-04-21,16.77,0,23627.261706402343,0.0,23627.261706402343
2023-04-24,16.89,0,23627.261706402343,0.0,23627.261706402343
2023-04-25,18.76,0,23627.261706402343,0.0,23627.261706402343
2023-04-26,18.84,0,23627.261706402343,0.0,23627.261706402343
2023-04-27,17.03,0,23627.261706402343,0.0,23627.261706402343
2023-04-28,15.78,0,23627.261706402343,0.0,23627.261706402343
2023-05-01,16.08,0,23627.261706402343,0.0,23627.261706402343
2023-05-02,17.78,0,23627.261706402343,0.0,23627.261706402343
2023-05-03,18.34,0,23627.261706402343,0.0,23627.261706402343
2023-05-04,20.09,0,23627.261706402343,0.0,23627.261706402343
2023-05-05,17.19,0,23627.261706402343,0.0,23627.261706402343
2023-05-08,16.98,0,23627.261706402343,0.0,23627.261706402343
2023-05-09,17.71,0,23627.261706402343,0.0,23627.261706402343
2023-05-10,16.94,0,23627.261706402343,0.0,23627.261706402343
2023-05-11,16.93,0,23627.261706402343,0.0,23627.261706402343
2023-05-12,17.03,0,23627.261706402343,0.0,23627.261706402343
2023-05-15,17.12,0,23627.261706402343,0.0,23627.261706402343
2023-05-16,17.99,0,23627.261706402343,0.0,23627.261706402343
2023-05-17,16.87,0,23627.261706402343,0.0,23627.261706402343
2023-05-18,16.05,0,23627.261706402343,0.0,23627.261706402343
2023-05-19,16.81,0,23627.261706402343,0.0,23627.261706402343
2023-05-22,17.21,0,23627.261706402343,0.0,23627.261706402343
2023-05-23,18.53,0,23627.261706402343,0.0,23627.261706402343
2023-05-24,20.03,0,23627.261706402343,0.0,23627.261706402343
2023-05-25,19.14,0,23627.261706402343,0.0,23627.261706402343
2023-05-26,17.95,0,23627.261706402343,0.0,23627.261706402343
2023-05-29,17.46,0,23627.261706402343,0.0,23627.261706402343
2023-05-30,17.46,0,23627.261706402343,0.0,23627.261706402343
2023-05-31,17.94,0,23627.261706402343,0.0,23627.261706402343
2023-06-01,15.65,0,23627.261706402343,0.0,23627.261706402343
